Unnamed: 0,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,target,song_title,artist
101,0.017,0.57,237480,0.736,5.74e-05,9,0.178,-5.822,1,0.0844,99.86,4.0,0.267,1,Leave A Trace,CHVRCHES
341,0.196,0.464,199053,0.772,0.0088,2,0.0716,-5.046,0,0.0397,107.651,4.0,0.627,1,Today,Tom Scott
168,0.0472,0.849,217693,0.408,0.0,6,0.101,-8.67,0,0.284,99.876,4.0,0.337,1,Wu-Tang Forever,Drake
1186,0.167,0.748,210627,0.727,0.0,11,0.166,-2.42,0,0.0871,125.014,4.0,0.68,0,Starships,Nicki Minaj
1309,0.0147,0.242,233796,0.96,0.0562,1,0.0923,-4.112,1,0.306,169.896,4.0,0.199,0,We Wait,I Declare War
1384,0.881,0.764,99610,0.177,3.34e-05,9,0.121,-13.596,0,0.0983,115.697,4.0,0.569,0,Zig Zag,Kwon Jin Ah
242,0.00101,0.736,258387,0.68,0.897,4,0.0922,-7.036,0,0.0361,120.995,4.0,0.0793,1,Stay High - Habits Remix,Tove Lo
1748,0.252,0.571,230280,0.77,0.0,9,0.154,-5.46,1,0.03,96.09,4.0,0.529,0,Shape of My Heart,Backstreet Boys
594,0.00741,0.727,250587,0.235,0.0159,0,0.0769,-20.263,1,0.16,127.16,4.0,0.59,1,Leaving Babylon,Bad Brains
1547,0.857,0.364,317946,0.114,0.635,1,0.0839,-16.552,1,0.0333,117.715,3.0,0.0581,0,Before It's Time To Say Goodbye,Kenny Garrett
552,0.0113,0.535,258413,0.857,0.00751,9,0.472,-5.2,0,0.0543,91.053,4.0,0.431,1,Nightcall,Kavinsky
569,0.116,0.762,204293,0.883,0.0,0,0.3,-4.397,1,0.18,140.974,4.0,0.781,1,Young N*****,Gucci Mane
1310,4.42e-05,0.472,229640,0.942,0.823,11,0.324,-3.954,0,0.0951,150.005,4.0,0.186,0,Plague of Immortality (feat. Dean Lamb Of Archspire),Within Destruction
260,0.0181,0.932,192773,0.819,6.81e-06,8,0.0577,-3.484,0,0.203,119.941,4.0,0.552,1,WTF (Where They From) [feat. Pharrell Williams],Missy Elliott
1391,0.289,0.712,223333,0.625,0.0,7,0.127,-8.832,1,0.149,100.004,4.0,0.718,0,Dangerous,Clazziquai Project
725,0.0543,0.81,527705,0.949,0.957,2,0.155,-8.732,1,0.0428,121.971,4.0,0.778,1,Strandbar (disko),Todd Terje
1261,0.0458,0.704,201093,0.928,0.0,8,0.345,-3.422,1,0.0443,113.981,4.0,0.96,0,Lifer,MercyMe
862,0.0164,0.653,373333,0.875,0.0311,9,0.377,-5.232,1,0.125,116.956,4.0,0.796,1,Greetings,Joni Haastrup
272,0.00593,0.609,207301,0.641,0.585,8,0.105,-5.309,1,0.0266,84.957,4.0,0.0844,1,Bitch,Allie X
882,0.0175,0.564,220573,0.737,0.0,9,0.054,-4.079,1,0.0414,104.764,4.0,0.231,1,Middle,DJ Snake
546,0.169,0.759,346160,0.772,0.0687,7,0.0668,-8.052,1,0.125,89.245,4.0,0.752,1,Louie Louie,Toots & The Maytals
1720,0.0117,0.85,258113,0.398,0.0,7,0.263,-9.816,1,0.0534,99.717,4.0,0.717,0,Too Close,Next
1807,0.152,0.494,227928,0.542,0.0,6,0.101,-6.995,1,0.0277,81.34,4.0,0.246,0,"Beauty and the Beast - From ""Beauty and the Beast""",Ariana Grande
245,0.0626,0.697,181149,0.655,0.774,1,0.353,-9.781,0,0.15,86.969,4.0,0.436,1,Marijuana,Chrome Sparks
623,0.0415,0.941,207040,0.685,0.0,10,0.08,-5.24,1,0.0752,97.524,4.0,0.695,1,I'm Different,2 Chainz
1144,0.062,0.711,223190,0.722,0.0,5,0.14,-3.946,1,0.0472,99.954,4.0,0.483,0,No Vacancy,OneRepublic
1922,0.363,0.622,195467,0.692,0.000158,7,0.193,-6.97,1,0.0276,112.053,4.0,0.758,0,Last Kiss,Pearl Jam
270,0.172,0.413,273545,0.555,0.000309,11,0.256,-9.699,0,0.0427,121.976,4.0,0.542,1,Mykonos (feat. Fleet Foxes),Rhythms Del Mundo
631,0.45,0.622,218480,0.628,0.0,7,0.251,-9.964,0,0.243,144.812,4.0,0.304,1,Best Wishes,Iamsu!
1158,0.549,0.87,160597,0.502,0.00356,5,0.0916,-7.497,0,0.0549,82.53,4.0,0.676,0,Whippin (feat. Felix Snow),Kiiara
1493,0.00466,0.722,182728,0.614,0.0,11,0.106,-7.549,0,0.115,154.903,4.0,0.504,0,XO TOUR Llif3,Lil Uzi Vert
779,0.763,0.707,275227,0.709,0.0,11,0.274,-3.979,0,0.34,89.094,4.0,0.497,1,0 To 100 / The Catch Up,Drake
1416,0.00375,0.7,210472,0.693,0.0,2,0.314,-6.553,1,0.14,133.981,4.0,0.513,0,Froze (feat. Lil Uzi Vert & Nicki Minaj),Meek Mill
1995,0.0202,0.333,174240,0.913,0.0,2,0.146,-3.722,1,0.0808,99.889,4.0,0.129,0,Paris - Pegboard Nerds Remix,The Chainsmokers
841,0.737,0.571,176800,0.839,0.0281,3,0.195,-5.799,0,0.0517,127.356,4.0,0.813,1,Louie Louie,The Sonics
199,0.0212,0.604,187253,0.894,0.0,2,0.0299,-5.0,1,0.037,145.014,4.0,0.893,1,Junk of the Heart (Happy),The Kooks
1255,0.149,0.536,243013,0.711,0.0,6,0.112,-4.916,1,0.0367,147.9,4.0,0.326,0,Back To God,Reba McEntire
1709,0.112,0.688,186800,0.795,0.0,5,0.133,-6.161,1,0.047,125.044,4.0,0.773,0,Something About the Sunshine,Anna Margaret
1504,0.0018,0.598,205746,0.748,0.000196,8,0.116,-6.239,1,0.0706,130.057,4.0,0.321,0,Confident,Demi Lovato
1103,0.142,0.776,228467,0.669,0.0,11,0.219,-4.933,1,0.0638,91.012,4.0,0.646,0,Traicionera,Sebastian Yatra
533,0.00814,0.401,93267,0.972,0.878,0,0.382,-2.236,1,0.0886,152.839,4.0,0.405,1,No Ass,FIDLAR
1000,0.00531,0.859,219737,0.624,0.000124,1,0.184,-5.437,1,0.0915,149.948,4.0,0.628,1,No Security,Skepta
206,0.000195,0.77,391686,0.895,0.897,7,0.0455,-8.102,0,0.0488,120.986,4.0,0.678,1,Careless,Dusky
466,0.738,0.698,101039,0.923,8.21e-06,1,0.296,-5.382,0,0.316,95.009,4.0,0.779,1,Close to Me,Teams vs. Star Slinger
1884,0.171,0.618,300773,0.896,0.0,2,0.0875,-5.357,1,0.0307,113.961,4.0,0.727,0,You Get What You Give,New Radicals
1551,0.868,0.42,336373,0.105,0.587,6,0.0957,-20.502,1,0.035,99.873,4.0,0.108,0,Good Morning.Goodbye,Dan Cray Trio
147,0.284,0.633,226747,0.77,0.0,10,0.308,-6.954,0,0.327,149.97,4.0,0.324,1,Oh My Darling Don't Meow (Just Blaze Remix),Run The Jewels
550,0.00135,0.794,375179,0.481,0.883,6,0.0833,-11.97,1,0.149,114.003,4.0,0.314,1,Space Cakes - Original,Tanner Ross
1081,0.0258,0.746,205741,0.794,0.0,1,0.0497,-6.331,1,0.0698,104.827,4.0,0.471,0,Me Rehúso,Danny Ocean
307,0.00079,0.771,248991,0.248,0.1,5,0.341,-20.815,0,0.0802,139.937,4.0,0.281,1,Kathy Lee,Jessy Lanza
1990,0.00059,0.594,218720,0.858,3.11e-06,9,0.0642,-4.339,1,0.0387,138.021,4.0,0.646,0,Avalanche,WALK THE MOON
893,0.000624,0.906,311365,0.648,0.0857,11,0.272,-8.742,0,0.0734,123.98,4.0,0.646,1,Jack,Breach
540,0.104,0.241,194600,0.588,0.00042,7,0.087,-6.914,1,0.0313,171.882,4.0,0.506,1,Pictures Of Matchstick Men,Status Quo
1805,0.466,0.657,204960,0.485,0.0,3,0.0889,-5.634,0,0.0672,135.805,4.0,0.402,0,First Heartbreak,Tori Kelly
499,0.0365,0.829,336906,0.637,0.0233,5,0.267,-9.481,0,0.0882,120.761,4.0,0.688,1,Changes,Crazy P
759,0.0796,0.868,342773,0.627,0.0,1,0.0983,-4.843,0,0.116,131.097,4.0,0.314,1,Move That Dope,Future
1365,0.285,0.498,221293,0.436,0.0,6,0.06,-4.592,1,0.0304,79.871,4.0,0.261,0,I'll Pick You Up,Standing Egg
1272,0.187,0.423,238200,0.502,0.0,2,0.108,-5.924,1,0.0293,135.858,4.0,0.0968,0,What A Beautiful Name,Hillsong Worship
1438,0.00433,0.775,248007,0.883,0.346,11,0.057,-5.83,0,0.0703,125.006,4.0,0.682,0,I Want You,Chris Lake
266,0.074,0.523,215867,0.722,0.00336,6,0.122,-6.533,1,0.0307,129.424,4.0,0.496,1,Jumpin' Jack Flash,Ananda Shankar
1624,0.0144,0.507,213338,0.665,0.0,0,0.0759,-7.598,1,0.0474,126.879,4.0,0.406,0,Save the World - Radio Mix,Swedish House Mafia
1657,0.0178,0.69,230792,0.841,0.79,4,0.137,-5.592,0,0.0868,130.052,4.0,0.533,0,Rock The House - Radio Edit,Afrojack
1567,0.918,0.331,507533,0.0861,0.902,5,0.106,-21.226,1,0.0354,107.436,4.0,0.152,0,I Have Dreamed,Christian McBride
1751,0.31,0.596,232573,0.661,0.0,5,0.0847,-6.239,0,0.226,129.491,5.0,0.864,0,Where the Party At,Jagged Edge
683,0.0557,0.599,222160,0.677,0.00018,11,0.434,-6.328,1,0.0314,126.012,4.0,0.108,1,I Need You,Glass Figure
1434,0.135,0.72,188852,0.643,0.812,9,0.112,-7.691,1,0.0369,122.012,4.0,0.323,0,Fuego,Alok
911,0.312,0.76,370813,0.636,0.534,8,0.0622,-11.605,1,0.0902,99.223,4.0,0.682,1,Heaven,Ebo Taylor
769,0.000518,0.771,393387,0.963,0.901,11,0.147,-7.294,1,0.0363,124.0,4.0,0.591,1,Au Seve,Julio Bashmore
559,9.19e-06,0.325,109533,0.918,0.000288,2,0.276,-4.823,1,0.071,95.537,4.0,0.184,1,Wait for the Man,FIDLAR
1446,0.00576,0.396,265543,0.821,0.000424,8,0.116,-3.826,1,0.104,171.927,4.0,0.122,0,Mantra - Mat Zo Remix,Noisia
304,0.854,0.316,659560,0.308,0.888,2,0.585,-15.944,1,0.0411,103.459,4.0,0.0933,1,Night on Bald Mountain,Modest Mussorgsky
77,0.47,0.537,232453,0.447,1.86e-05,9,0.0519,-8.261,1,0.0289,84.362,3.0,0.549,1,I Shall Be Released - Remastered,Nina Simone
949,0.0372,0.89,400926,0.443,0.385,0,0.369,-8.654,1,0.0497,122.002,4.0,0.195,1,Big Jet Plane - Animal Trainer Remix,Jan Blomqvist
1501,0.0261,0.555,174467,0.645,0.0,4,0.079,-5.799,0,0.0637,140.911,4.0,0.195,0,Calm Down,Skip Marley
67,0.00781,0.879,213786,0.512,1.45e-05,0,0.134,-7.83,1,0.0775,127.95,4.0,0.277,1,Look At Wrist,Father
1083,0.0245,0.747,232787,0.864,4.46e-05,8,0.0853,-3.181,0,0.0599,92.028,4.0,0.746,0,Escápate Conmigo,Wisin
1124,0.803,0.612,245493,0.57,3.29e-05,1,0.122,-9.62,0,0.0735,169.842,4.0,0.813,0,Tú Sí Sabes Quererme,Natalia Lafourcade
1600,0.913,0.152,275653,0.0626,0.00204,5,0.142,-20.947,1,0.0395,137.174,5.0,0.0484,0,"Trio Sonata in G Major, Wq. 144: I. Adagio",Carl Philipp Emanuel Bach
1338,3.28e-05,0.401,194000,0.921,0.753,6,0.359,-3.287,0,0.0781,102.035,4.0,0.372,0,Bastard Son,God Of Nothing
857,0.557,0.462,176147,0.714,0.000881,1,0.0368,-8.772,1,0.0386,144.952,4.0,0.375,1,Do I Love You?,The Ronettes
1229,0.455,0.627,262853,0.56,0.0,5,0.126,-5.378,1,0.0667,97.967,4.0,0.488,0,Can’t Live Without,Hollyn
1092,0.4,0.761,222560,0.838,0.0,4,0.176,-3.073,0,0.0502,93.974,4.0,0.717,0,Reggaetón Lento (Bailemos),CNCO
1818,0.41,0.694,244189,0.472,0.0,8,0.233,-8.62,1,0.0281,95.002,4.0,0.466,0,Closer (feat. Sarah Hyland),Boyce Avenue
1162,0.000339,0.905,177604,0.596,2.05e-05,1,0.0897,-7.496,0,0.118,149.996,4.0,0.419,0,HUMBLE.,Kendrick Lamar
1254,0.0298,0.306,293331,0.742,0.0,11,0.126,-3.914,1,0.0427,155.873,3.0,0.149,0,Death Was Arrested,North Point InsideOut
1247,0.568,0.448,218133,0.412,5.68e-05,11,0.159,-7.877,1,0.0281,133.881,4.0,0.308,0,In Awe,Hollyn
1724,0.067,0.829,243159,0.652,0.0,7,0.0812,-8.693,0,0.108,99.581,4.0,0.717,0,Wifey,Next
1603,0.991,0.295,784013,0.0918,0.884,0,0.114,-22.769,0,0.0385,98.939,4.0,0.119,0,Viola Sonata in C Minor: III. Andante con variazioni,Felix Mendelssohn
858,0.916,0.334,700027,0.265,0.837,2,0.168,-17.219,1,0.0477,113.12,4.0,0.0549,1,Night on Bald Mountain,Modest Mussorgsky
443,0.00632,0.374,172960,0.937,0.0207,9,0.186,-3.882,1,0.082,149.812,4.0,0.337,1,Abducted,Cults
313,0.00189,0.554,252140,0.749,0.39,10,0.124,-7.365,1,0.0266,168.045,4.0,0.824,1,Had Ten Dollaz,Cherry Glazerr
240,0.0639,0.742,256693,0.945,0.165,5,0.131,-6.445,1,0.0428,112.977,4.0,0.748,1,Uncle ACE,Blood Orange
1542,0.924,0.533,221733,0.148,0.932,0,0.112,-18.275,1,0.0329,63.637,4.0,0.103,0,Can't Help Loving,Beegie Adair
604,0.014,0.962,156800,0.592,0.642,9,0.134,-11.716,0,0.108,130.684,4.0,0.361,1,Check Me Out Like,Blaqstarr
1913,1.92e-05,0.439,234800,0.931,1.21e-05,11,0.193,-2.59,0,0.0473,135.944,4.0,0.516,0,Learn to Fly,Foo Fighters
1275,0.0643,0.519,217800,0.907,0.0,4,0.264,-3.918,1,0.0444,147.957,4.0,0.603,0,Rise,Danny Gokey
965,0.0378,0.81,369627,0.793,1.82e-06,6,0.072,-9.404,0,0.0403,116.049,4.0,0.86,1,Get Lucky,Daft Punk
1874,0.0331,0.678,198760,0.783,1.51e-05,7,0.134,-4.672,0,0.0828,102.0,4.0,0.687,0,I Took A Pill In Ibiza - Seeb Remix,Mike Posner
1074,0.865,0.641,248053,0.0628,4.08e-06,4,0.105,-14.155,1,0.0417,129.004,4.0,0.289,0,Either Way,Chris Stapleton
333,0.119,0.716,263817,0.647,1.38e-05,1,0.121,-4.008,1,0.0345,131.04,4.0,0.159,1,Antidote,Travis Scott
1038,0.0159,0.591,185474,0.577,0.0,2,0.162,-6.107,1,0.0331,156.107,4.0,0.52,0,Man Enough Now,Chris Bandi
796,0.0421,0.895,232533,0.517,9.72e-06,2,0.0511,-9.972,1,0.101,141.536,4.0,0.961,1,Natty Dread A Weh She Want,Horace Andy
1027,0.151,0.528,251067,0.842,3e-05,11,0.117,-6.217,1,0.0411,83.948,4.0,0.797,0,Cut Your Groove,Charlie Worsham
671,0.444,0.654,165432,0.794,0.0,1,0.127,-4.307,1,0.322,96.973,4.0,0.464,1,Strictly 4 My Jeeps,Action Bronson
1744,0.0563,0.729,274827,0.561,0.0,1,0.0657,-7.162,1,0.028,95.981,4.0,0.395,0,All I Have to Give,Backstreet Boys
1609,0.0316,0.591,185171,0.881,0.00203,6,0.303,-4.073,0,0.0614,128.076,4.0,0.16,0,Can't Take It,Breathe Carolina
1579,0.652,0.865,246610,0.548,0.0161,10,0.113,-7.379,0,0.192,109.989,4.0,0.879,0,Second Nature,Stalking Gia
1904,0.173,0.618,217893,0.794,0.000226,1,0.144,-6.985,1,0.126,175.822,4.0,0.919,0,Genie In A Bottle (Album Version),Christina Aguilera
367,0.304,0.75,229588,0.835,0.0,4,0.165,-7.882,1,0.152,127.026,4.0,0.504,1,Eleven 11: / 11,Rob Curly
610,0.00318,0.663,146906,0.877,0.00217,5,0.124,-3.37,0,0.0538,135.989,4.0,0.396,1,Never Be Your Woman (Shy FX Radio Edit) [feat. Emeli Sandé],Wiley
1401,0.175,0.581,247497,0.312,5.57e-05,5,0.104,-8.984,0,0.054,181.893,4.0,0.506,0,Sooni (I'm your fanatic girl),SunWoo Jung-A
1451,0.325,0.531,195252,0.769,0.0,10,0.305,-2.881,0,0.063,77.351,4.0,0.454,0,Wildcard,Mickey Valen
1410,0.0752,0.504,239320,0.705,0.0,6,0.128,-8.205,0,0.364,175.483,4.0,0.564,0,Wet Dreamz,J. Cole
1140,0.381,0.857,199440,0.8,0.0,2,0.0913,-4.035,1,0.0583,121.996,4.0,0.965,0,There's Nothing Holdin' Me Back,Shawn Mendes
695,0.0296,0.907,849960,0.643,0.0265,1,0.105,-8.657,0,0.0549,124.909,4.0,0.363,1,Music Is the Answer - Original Extended 12-Inch Mix,Celeda
500,0.289,0.444,346360,0.978,0.778,6,0.171,-6.238,1,0.0998,125.371,4.0,0.463,1,Play This (Also),J Rocc
1046,0.333,0.439,183413,0.802,0.0,7,0.377,-3.644,1,0.054,168.032,4.0,0.688,0,"God, Your Mama, And Me",Florida Georgia Line
1768,0.218,0.408,230000,0.582,0.0,11,0.159,-8.305,1,0.0508,114.926,5.0,0.34,0,Ironic - 2015 Remastered,Alanis Morissette
1540,0.823,0.526,322133,0.17,0.777,9,0.114,-13.089,0,0.0411,117.414,4.0,0.173,0,Good Morning Heartache,Scott Hamilton
1009,0.352,0.494,179009,0.78,0.0,2,0.396,-5.841,1,0.301,139.725,4.0,0.884,1,Coward,Chip
1765,0.0925,0.685,257173,0.784,0.0,9,0.314,-4.971,1,0.11,90.89,4.0,0.734,0,Take Me As I Am,Wyclef Jean
198,0.00192,0.558,301573,0.74,8.97e-06,6,0.129,-6.22,1,0.0448,118.293,4.0,0.214,1,All These Things That I've Done,The Killers
1315,6.49e-05,0.401,264107,0.988,0.116,1,0.342,-4.104,0,0.192,155.356,4.0,0.191,0,Venomous,Whitechapel
627,0.0347,0.635,224747,0.459,0.000184,2,0.077,-7.59,1,0.0491,114.865,4.0,0.345,1,Now Is Not the Time,CHVRCHES
1676,0.00436,0.578,233182,0.909,0.00128,7,0.707,-3.672,1,0.105,87.983,4.0,0.518,0,Mind Tricks,Bassnectar
746,0.000294,0.827,352341,0.462,0.543,8,0.0886,-10.673,1,0.0623,123.994,4.0,0.341,1,Pleasure Power (DJ Smash Disco Remix),Afrolicious
202,0.0293,0.769,214333,0.712,2.12e-06,8,0.103,-4.692,0,0.029,120.975,4.0,0.948,1,Don't You Evah,Spoon
1937,0.132,0.658,243493,0.781,0.0,9,0.0877,-8.759,1,0.124,168.883,4.0,0.929,0,Das Lied Der Schluempfe,Vader Abraham
377,0.102,0.775,423747,0.528,0.582,9,0.233,-7.756,1,0.0441,94.967,4.0,0.961,1,Running Back To You,The Juan Maclean
1034,0.00733,0.584,171067,0.716,0.0,0,0.0879,-4.737,1,0.0342,90.005,4.0,0.527,0,Sunday Morning,Parmalee
1684,6.04e-05,0.505,219763,0.985,1.02e-05,5,0.351,-4.401,1,0.119,119.993,4.0,0.267,0,Go Down in History,Four Year Strong
603,0.00263,0.725,238640,0.798,2.14e-06,0,0.0791,-6.75,0,0.162,124.045,4.0,0.72,1,Can't Shake This Feeling,Grum
359,0.0406,0.536,238893,0.922,8.92e-05,2,0.214,-6.247,1,0.0667,121.977,4.0,0.368,1,Walkabout (W/ Noah Lennox),Atlas Sound
790,0.296,0.609,291092,0.909,0.0785,5,0.262,-7.302,0,0.0921,114.019,4.0,0.416,1,Bulbform,TR/ST
